query,topIntent,conversationName,description,answer,enabled,intentAnnotations,exampleDataAnnotations
Corp - Who is eligible for corporate debit cards?,ANS.FAQs.corp.debit.cards.elig.corp,FAQ: Corp - Who is eligible for corporate debit cards?,,NBE's customers who are SME owners as well as NBE merchants with respect to e-payments are eligible for corporate debit cards. The card is linked to local currency current accounts with a single signature only.,TRUE,,
How can I activate the card,ANS.FAQs.debit.cards.activ.card,FAQ: How can I activate the card?,,Debit cards are activated through NBE's ATMs.,TRUE,,
How can I activate the card?,ANS.FAQs.debit.cards.activ.card,FAQ: How can I activate the card?,,Debit cards are activated through NBE's ATMs.,TRUE,,
Retail - Do standing instructions enable making transfer outside the customer's accounts?,ANS.FAQs.alAhlyNet.nbe.mobile.ret.stand.instruct.enabl.make.transfer.outsid.custom.acc,FAQ: Retail - Do standing instructions enable making transfer outside the customer's accounts?,,"Yes, this service enables you to set up standing instructions to make transfers to other customers of National Bank of Egypt only. The beneficiary account has to be registered first then a hard token/ soft token is used to authorize the transfer to ensure successful execution.   ",TRUE,,
Retail - Does the standing instruction service allow transfers outside the client's accounts?,ANS.FAQs.alAhlyNet.nbe.mobile.ret.stand.instruct.enabl.make.transfer.outsid.custom.acc,FAQ: Retail - Do standing instructions enable making transfer outside the customer's accounts?,,"Yes, this service enables you to set up standing instructions to make transfers to other customers of National Bank of Egypt only. The beneficiary account has to be registered first then a hard token/ soft token is used to authorize the transfer to ensure successful execution.   ",TRUE,,
Corp - Can the card be used for purchases,ANS.FAQs.corp.debit.cards.card.us.purchas,FAQ: Corp - Can the card be used for purchases?,,"Yes, the card can be used to make purchases at merchants.",TRUE,,
Corp - Can the card be used for purchases?,ANS.FAQs.corp.debit.cards.card.us.purchas,FAQ: Corp - Can the card be used for purchases?,,"Yes, the card can be used to make purchases at merchants.",TRUE,,
Corp - What is the minimum payment on the card?,ANS.FAQs.corp.credit.cards.min.payment.card,FAQ: Corp - What is the minimum payment on the card?,,The minimum payment is equal to 5% of the card outstanding balance.,TRUE,,
Corp - What is the minimum amount required to pay the card?,ANS.FAQs.corp.credit.cards.min.payment.card,FAQ: Corp - What is the minimum payment on the card?,,The minimum payment is equal to 5% of the card outstanding balance.,TRUE,,
Retail - How to set a PIN for the security code device on Al-Ahly Net / Al-Ahly Mobily service?,ANS.FAQs.alAhlyNet.nbe.mobile.ret.pin.code.assign.hard.token,FAQ: Retail - How can a PIN code be assigned for the hard token for Al Ahly Net/NBE Mobile?,,"Click ""Ok” then enter 4 digits. Re-enter the digits to confirm the PIN code.",TRUE,,
Retail - How can a PIN code be assigned for the hard token for Al Ahly Net/NBE Mobile?,ANS.FAQs.alAhlyNet.nbe.mobile.ret.pin.code.assign.hard.token,FAQ: Retail - How can a PIN code be assigned for the hard token for Al Ahly Net/NBE Mobile?,,"Click ""Ok” then enter 4 digits. Re-enter the digits to confirm the PIN code.",TRUE,,
Retail - What are the procedures that the customer must follow in case of forgetting the password?,ANS.FAQs.credit.cards.ret.case.forget.pin.code,FAQ: Retail - What should I do in case I forget the PIN code?,,"In case you forget the credit card PIN code, log into NBE Mobile/Al Ahly Net, contact our call center at 19623 or 0020219623, or visit the nearest NBE branch to request PIN code reset free of charge and create a new PIN code through the ATM.",TRUE,,
Retail - What should I do in case I forget the PIN code?,ANS.FAQs.credit.cards.ret.case.forget.pin.code,FAQ: Retail - What should I do in case I forget the PIN code?,,"In case you forget the credit card PIN code, log into NBE Mobile/Al Ahly Net, contact our call center at 19623 or 0020219623, or visit the nearest NBE branch to request PIN code reset free of charge and create a new PIN code through the ATM.",TRUE,,
Corp - How can I get a password to use Al Ahly Net & NBE Mobile?,ANS.FAQs.alAhlyNet.nbe.mobile.corp.password.us,FAQ: Corp -  How can I get a password to use Al Ahly Net & NBE Mobile?,,"After subscribing to the service, the user name and corporate ID will be sent to the email registered in the application and a ""Login Passcode” will be sent to the mobile phone registered at the bank to be used in creating your ""Login Password”.",TRUE,,
Corp - How can I get the password for Al-Ahly Net / Al-Ahly Mobile service?,ANS.FAQs.alAhlyNet.nbe.mobile.corp.password.us,FAQ: Corp -  How can I get a password to use Al Ahly Net & NBE Mobile?,,"After subscribing to the service, the user name and corporate ID will be sent to the email registered in the application and a ""Login Passcode” will be sent to the mobile phone registered at the bank to be used in creating your ""Login Password”.",TRUE,,
What are the required documents to subscribe to the service?,ANS.FAQs.alAhlyE-Shopping.req.document.subscrib,FAQ: What are the required documents to subscribe to the service?,,"The required documents are valid national ID card, commercial register, tax card, lease/ownership contract of the company's premises.",TRUE,,
What are the documents required to subscribe to the service?,ANS.FAQs.alAhlyE-Shopping.req.document.subscrib,FAQ: What are the required documents to subscribe to the service?,,"The required documents are valid national ID card, commercial register, tax card, lease/ownership contract of the company's premises.",TRUE,,
Retail - What are the available options for amending certificates/deposits?,ANS.FAQs.alAhlyNet.nbe.mobile.ret.avail.option.amend.cert.deposit,FAQ: Retail - What are the available options for amending certificates/deposits?,,"To amend maturity instructions, with respect to certificate/deposit status/payout account, click on the menu ""Accounts”, “Certificates/Deposits”, then click on ""Amend Certificates/Deposits”.",TRUE,,
Retail - What are the available options for modification regarding certificates and deposits?,ANS.FAQs.alAhlyNet.nbe.mobile.ret.avail.option.amend.cert.deposit,FAQ: Retail - What are the available options for amending certificates/deposits?,,"To amend maturity instructions, with respect to certificate/deposit status/payout account, click on the menu ""Accounts”, “Certificates/Deposits”, then click on ""Amend Certificates/Deposits”.",TRUE,,
Corp - How can the card be collected after issuance?,ANS.FAQs.corp.debit.cards.card.collect.issuanc,FAQ: Corp - How can the card be collected after issuance?,,The card can be collected at the branch.,TRUE,,
Corp - What are the ways to receive the card after issuance?,ANS.FAQs.corp.debit.cards.card.collect.issuanc,FAQ: Corp - How can the card be collected after issuance?,,The card can be collected at the branch.,TRUE,,
Retail - Can I remove/modify added categories through the Bank?,ANS.FAQs.alAhlyNet.nbe.mobile.ret.remov.modifi.ad.categori.bank,FAQ: Retail - Can I remove/modify added categories through the Bank?,,You may not remove or modify added categories through the Bank or add sub-categories to them.,TRUE,,
Retail - Can I delete/modify the categories added through the bank?,ANS.FAQs.alAhlyNet.nbe.mobile.ret.remov.modifi.ad.categori.bank,FAQ: Retail - Can I remove/modify added categories through the Bank?,,You may not remove or modify added categories through the Bank or add sub-categories to them.,TRUE,,
Is there a rental value for the machine?,ANS.FAQs.pos.rental.fee.machin,FAQ: Is there a rental fee for the POS machine?,,No. A commission shall be deducted from the sale transactions executed via the POS as agreed upon in the contract.,TRUE,,
Is there a rental fee for the POS machine?,ANS.FAQs.pos.rental.fee.machin,FAQ: Is there a rental fee for the POS machine?,,No. A commission shall be deducted from the sale transactions executed via the POS as agreed upon in the contract.,TRUE,,
Can I prepay the loan?,ANS.FAQs.personal.loan.prepai,FAQ: Can I prepay the loan?,,"Yes, you can partially or fully prepay the loan and incur a prepayment fee for the remaining amount of the loan in case of full repayment or for the amount subject of partial prepayment.",TRUE,,
Can I repay the financing before the end of its contracted term at the time of the grant?,ANS.FAQs.personal.loan.prepai,FAQ: Can I prepay the loan?,,"Yes, you can partially or fully prepay the loan and incur a prepayment fee for the remaining amount of the loan in case of full repayment or for the amount subject of partial prepayment.",TRUE,,
What is the minimum amount for opening an account?,ANS.FAQs.acc.cert.saving.pools.min.amount.open.acc,FAQ: What is the minimum amount for opening an account?,,"Minimum amount for account opening in local currency: EGP 500 (individual) and EGP 5,000 (corporate).",TRUE,,
What is the minimum amount to open an account?,ANS.FAQs.acc.cert.saving.pools.min.amount.open.acc,FAQ: What is the minimum amount for opening an account?,,"Minimum amount for account opening in local currency: EGP 500 (individual) and EGP 5,000 (corporate).",TRUE,,
Corp - How much is the late payment fee?,ANS.FAQs.corp.credit.cards.late.payment.fee,FAQ: Corp - How much is the late payment fee?,,The late payment fee is EGP 50.,TRUE,,
Corp - What are the late fees?,ANS.FAQs.corp.credit.cards.late.payment.fee,FAQ: Corp - How much is the late payment fee?,,The late payment fee is EGP 50.,TRUE,,
"Corp - Can the ""Login Password” be changed?",ANS.FAQs.alAhlyNet.nbe.mobile.corp.login.password.chang,"FAQ: Corp -  Can the ""Login Password"" be changed?",,"Yes, you can change the ""Login Password” by clicking on ""Change Password>Enter Old Password> New Password>Confirm New Password”.",TRUE,,
Corp - Can I change the Login Password?,ANS.FAQs.alAhlyNet.nbe.mobile.corp.login.password.chang,"FAQ: Corp -  Can the ""Login Password"" be changed?",,"Yes, you can change the ""Login Password” by clicking on ""Change Password>Enter Old Password> New Password>Confirm New Password”.",TRUE,,
Is there an expiry date for AL-AHLY Points?,ANS.FAQs.alAhlyPoints.expir,FAQ: Do AL-AHLY Points expire?,,AL-AHLY Points collected will automatically expire after 36 months from the date of the purchase transaction.,TRUE,,
Do AL-AHLY Points expire?,ANS.FAQs.alAhlyPoints.expir,FAQ: Do AL-AHLY Points expire?,,AL-AHLY Points collected will automatically expire after 36 months from the date of the purchase transaction.,TRUE,,
Retail - Can I amend personal data through Al-Ahly Net / Al-Ahly Mobile?,ANS.FAQs.alAhlyNet.nbe.mobile.ret.amend.person.info,FAQ: Retail - Can I amend my personal information via Al Ahly Net/ NBE Mobile?,,"Yes, you can amend the following personal information via Al Ahly Net/ NBE Mobile: email, number of dependents, educational qualification, type of residence, home phone number, correspondence address and annual income category.",TRUE,,
Retail - Can I amend my personal information via Al Ahly Net/ NBE Mobile?,ANS.FAQs.alAhlyNet.nbe.mobile.ret.amend.person.info,FAQ: Retail - Can I amend my personal information via Al Ahly Net/ NBE Mobile?,,"Yes, you can amend the following personal information via Al Ahly Net/ NBE Mobile: email, number of dependents, educational qualification, type of residence, home phone number, correspondence address and annual income category.",TRUE,,
Corp - Can a loan account statement be printed?,ANS.FAQs.alAhlyNet.nbe.mobile.corp.loan.acc.statement.print,FAQ: Corp - Can a loan account statement be printed?,,"Yes, you can print and save a loan account statement in PDF format.",TRUE,,
Corp - Can I print a statement of account for the loan?,ANS.FAQs.alAhlyNet.nbe.mobile.corp.loan.acc.statement.print,FAQ: Corp - Can a loan account statement be printed?,,"Yes, you can print and save a loan account statement in PDF format.",TRUE,,
What types of non-financial services do you provide for your customers?,NBE.Core.SMEs,SMEs,,,TRUE,,
What are the non-banking services available at the bank?,NBE.Core.SMEs,SMEs,,,TRUE,,
What are the requirements for opening a business account for a small enterprise?,NBE.Core.SMEs,SMEs,,,TRUE,,
what are small and medium enterprises,NBE.Core.SMEs,SMEs,,,TRUE,,
What types of loans and credit lines do you offer for small businesses?,NBE.Core.SMEs,SMEs,,,TRUE,,
available smes,NBE.Core.SMEs,SMEs,,,TRUE,,
How does the bank support non-financial services in the community?,NBE.Core.SMEs,SMEs,,,TRUE,,
What are the benefits of having a small business account with your bank?,NBE.Core.SMEs,SMEs,,,TRUE,,
sme,NBE.Core.SMEs,SMEs,,,TRUE,,
How long does it take to process a small business loan application?,NBE.Core.SMEs,SMEs,,,TRUE,,
available small and medium enterprises,NBE.Core.SMEs,SMEs,,,TRUE,,
Is it possible to access non-financial services at the bank online?,NBE.Core.SMEs,SMEs,,,TRUE,,
