languageTag,key,message,annotation
default,CorporateMenuMsg,"Welcome to NBE's Corporate Digital Assistant, Ask about your inquiry directly or choose from the following services",
default,eeh.answerCarousel.buttons.label,Show Answer,
default,End Msg,Thank you for using the service provided by the National Bank of Egypt,
ar,End Msg,شكرا لاستخدامك الخدمة المقدمة من البنك الأهلي المصري,
default,Exit,Cancel,
ar,Exit,إلغاء,
default,Exit Keywords,"exit,cancel,إلغاء,الغاء",
ar,Exit Keywords,"exit,cancel,إلغاء,الغاء",
ar,Features,الخصائص,
default,Features,Features,
default,Features and Advantages,Features and Advantages,
ar,Features and Advantages,خصائص ومميزات,
default,Fees and charges,Fees and charges,
ar,Fees and charges,الرسوم والمصاريف,
ar,Guarantees,الضمانات,
default,Guarantees,Guarantees,
default,How to open an account,How to open an account,
ar,How to open an account,طريقة فتح الحساب,
ar,Menu,القائمة الرئيسية,
default,Menu,Main Menu,
ar,Menu Keywords,"main menu,menu,القائمة الرئيسية,القائمه الرئيسيه,restart conversation,إعادة المحادثة,اعادة المحادثة,اعاده المحادثه,إعاده المحادثه",
default,Menu Keywords,"main menu,menu,القائمة الرئيسية,القائمه الرئيسيه,restart conversation,إعادة المحادثة,اعادة المحادثة,اعاده المحادثه,إعاده المحادثه",
ar,Please Choose,الرجاء الاختيار مما يلي,
default,Please Choose,Please choose from the following,
default,Previous,Previous,
ar,Previous,السابق,
ar,Previous Keywords,"previous,prev,سابق",
default,Previous Keywords,"previous,prev,سابق",
default,Required documents,Required documents,
ar,Required documents,الأوراق المطلوبة,
default,Required documents and Guarantees,Required documents,
ar,Required documents and Guarantees,الأوراق المطلوبة,
default,Retail,Retail,
ar,Retail,أفراد,
default,RETAIL.ACCOUNTS.Current account,Current account,
ar,RETAIL.ACCOUNTS.Current account,حساب جاري,
ar,RETAIL.ACCOUNTS.E-Statment service for accounts,خدمة كشف الحساب الالكتروني,
default,RETAIL.ACCOUNTS.E-Statment service for accounts,E-Statment service for accounts,
default,RETAIL.ACCOUNTS.E-Statment service for accounts.MSG,"Electronic statement of account
It is a service to stop printing paper statements of account and receive the periodic statement of account via your e-mail or view your financial transactions through Al Ahly Net service.
For more information: ",
ar,RETAIL.ACCOUNTS.E-Statment service for accounts.MSG,"خدمة الكشف الالكتروني للحسابات 
هي خدمة إيقاف طباعة كشوف الحسابات الورقية وارسال كشف الحساب الدوري عبر البريد الإلكتروني الخاص بكم أو الاطلاع على معاملاتك المالية من خلال خدمة الأهلي نت..
للمزيد :",
default,"RETAIL.ACCOUNTS.Open your account, whenever, wherever","Open your account, whenever, wherever",
ar,"RETAIL.ACCOUNTS.Open your account, whenever, wherever",افتح حسابك وانت في مكانك,
ar,"RETAIL.ACCOUNTS.Open your account, whenever, wherever.MSG","انضم لعملاء البنك الأهلي المصري وافتح حسابك وانت في مكانك من خلال الموقع الخاص بنا وملئ البيانات الخاصة بك:
https://www.nbe.com.eg/NBE/E/#/AR/ProductDetails?inParams=%7B%22CategoryID%22%3A%22selfservices%22%2C%22ProductID%22%3A%22%D8%A7%D9%81%D8%AA%D8%AD%20%D8%AD%D8%B3%D8%A7%D8%A8%D9%83%20%D9%88%D8%A7%D9%86%D8%AA%20%D9%81%D9%8A%20%D9%85%D9%83%D8%A7%D9%86%D9%83_18719%22%7D
",
default,"RETAIL.ACCOUNTS.Open your account, whenever, wherever.MSG","Join NBE customers and open your account wherever you are, by visiting our website and completing your information:
https://www.nbe.com.eg/NBE/E/#/AR/ProductDetails?inParams=%7B%22CategoryID%22%3A%22selfservices%22%2C%22ProductID%22%3A%22%D8%A7%D9%81%D8%AA%D8%AD%20%D8%AD%D8%B3%D8%A7%D8%A8%D9%83%20%D9%88%D8%A7%D9%86%D8%AA%20%D9%81%D9%8A%20%D9%85%D9%83%D8%A7%D9%86%D9%83_18719%22%7D
",
ar,RETAIL.ACCOUNTS.Savings account,حساب توفير,
default,RETAIL.ACCOUNTS.Savings account,Savings account,
default,RETAIL.ACCOUNTS.SAVINGS_ACCOUNT.Foreign currency,Foreign currency,
ar,RETAIL.ACCOUNTS.SAVINGS_ACCOUNT.Foreign currency,حسابات بالعملة الاجنبية,
default,RETAIL.ACCOUNTS.SAVINGS_ACCOUNT.Local currency,Local currency,
ar,RETAIL.ACCOUNTS.SAVINGS_ACCOUNT.Local currency,حسابات بالعملة المحلية,
ar,RETAIL.AHLY_PLATINUM.Accounts & Loans,الحسابات والقروض,
default,RETAIL.AHLY_PLATINUM.Accounts & Loans,Accounts & Loans,
ar,RETAIL.AHLY_PLATINUM.ACCOUNTS_LOANS.Accounts,الحسابات,
default,RETAIL.AHLY_PLATINUM.ACCOUNTS_LOANS.Accounts,Accounts,
default,RETAIL.AHLY_PLATINUM.ACCOUNTS_LOANS.Escrow Services,Escrow Services,
ar,RETAIL.AHLY_PLATINUM.ACCOUNTS_LOANS.Escrow Services,خدمات الوساطة,
ar,RETAIL.AHLY_PLATINUM.ACCOUNTS_LOANS.Escrow Services.MSG,"ما هي  خدمة الوساطة المالية
 يقدم البنك الأهلي المصري خدمة الوساطة المالية لعملائه حيث يعمل البنك كوسيط بينهم وبين طرف أو أطراف أخرى في إدارة صفقة ما تم الاتفاق عليها بين عميل البنك الأهلي المصري والأطراف الأخرى، بما في ذلك الصفقات العقارية لبيع أو شراء الأراضي، مصانع، مولات تجارية، قرى سياحية، فنادق وإلخ، او معاملات مالية او شراكة، وما إلى ذلك.
ويتم ذلك من خلال ابرام عقدٌ ثلاثي بين أطراف الصفقة والبنك الأهلي المصري كطرف ثالث حيث يتم الاتفاق على كافة شروط إدارة الصفقة والمحددات المختلفة وطرق الدفع وتحويل الأموال في ذلك العقد الثلاثي. ويكون الدور الأساسي للبنك مقتصراً على إدارة كافة التعاملات والتسويات التي تتم على الحساب الوسيط وفقا للعقد الثلاثي، حفاظا على حقوق أطراف الصفقة.
مميزات وخصائص:
السهولة
في إدارة الصفقة وفقا لبنود وأحكام العقد الثلاثي ومعرفة دور كل طرف من أطراف الصفقة.
الأمان
في ابرام العقد الثلاثي والملزم بنوده لإتمام كل طرف من أطراف الصفقة دوره وفقا للعقد الثلاثي.
السرية/الحيادية،
كون البنك الأهلي المصري طرف في العقد الثلاثي، فإنه يضمن السرية التامة لكافة عملائه مما يحفظ أيضا سرية الصفقات الُمبرمة كما بكافة المعاملات البنكية الأخرى.
""معاملاتك دايماً في أمان مع خدمات الوساطة من البنك الأهلي المصري""",
default,RETAIL.AHLY_PLATINUM.ACCOUNTS_LOANS.Escrow Services.MSG," What is Escrow Service?
NBE offers escrow services to its customers, where the Bank acts as an intermediary between its customers and other parties in managing their deals, including real estate transactions to sell or buy land, factories, shopping malls, tourist resorts, hotels, etc.; financial transactions; partnerships; etc.
A tripartite agreement is concluded between the parties to the deal and NBE as a third party, where all conditions for managing the deal, the various parameters, payment methods and money transfer ways are agreed upon. The primary role of the Bank is limited to managing all transactions and settlements carried out on the Escrow Account subject to the tripartite agreement, in order to preserve the rights of the parties.

Advantages and features:
Ease of managing the deal in accordance with the terms and conditions of the tripartite agreement and defining the role of each party to the deal;
Safety in concluding the tripartite agreement and its binding terms so that each party to the deal performs its role according to the tripartite agreement.
Confidentiality/impartiality, since NBE is a party to the tripartite agreement, it guarantees complete confidentiality not only for all customers involved, but also for the concluded transactions, as in all other banking transactions.

""With NBE Escrow Services, Safeguard Your Transactions""",
ar,RETAIL.AHLY_PLATINUM.ACCOUNTS_LOANS.Loans,القروض,
default,RETAIL.AHLY_PLATINUM.ACCOUNTS_LOANS.Loans,Loans,
ar,RETAIL.AHLY_PLATINUM.Al Ahly Platinum at a Glance,عن الأهلي بلاتينم,
default,RETAIL.AHLY_PLATINUM.Al Ahly Platinum at a Glance,Al Ahly Platinum at a Glance,
ar,RETAIL.AHLY_PLATINUM.Al Ahly Platinum at a Glance.MSG,"اكتشف عالم الأهلي بلاتينم، حيث تتيح خدمات الاهلي بلاتينم المميزة تجربة مصرفية فريدة من نوعها لكبار عملاء البنك وذلك من خلال مجموعة 
من المنتجات والخدمات عالية المستوي صممت خصيصاً لتلبي احتياجات عملائنا المالية وغير المالية مثل
-صالات مخصصة لعملاء الاهلي بلاتينم في بعض فروع مصرفنا
-صالة استقبال حصرية بمطار القاهرة الدولي للعميل وعائلتة
- مزايا فريدة على بطاقات الخصم المباشر والائتمان
-مجموعة من الخدمات الغير مالية لراحة عملائنا وعائلاتهم",
default,RETAIL.AHLY_PLATINUM.Al Ahly Platinum at a Glance.MSG,"Discover the world of Al Ahly Platinum
Al Ahly Platinum services offer a unique banking experience with a cluster of world-class products and services specifically tailored to meet our VIP customers' financial and non-financial needs, such as:
- Designated lounges at select NBE Branches exclusive to Al Ahly Platinum customers.
- Platinum lounge at Cairo International Airport for customers and their families.
- Unique benefits on credit and debit cards.
- A range of non-financial services for the convenience of our customers and their families.",
ar,RETAIL.AHLY_PLATINUM.Al Ahly Platinum Segments,شرائح الأهلي بلاتينم,
default,RETAIL.AHLY_PLATINUM.Al Ahly Platinum Segments,Al Ahly Platinum Segments,
ar,RETAIL.AHLY_PLATINUM.Non-Financial Services,الخدمات غير المالية,
default,RETAIL.AHLY_PLATINUM.Non-Financial Services,Non-Financial Services,
default,RETAIL.AHLY_PLATINUM.NON_FIN.Concierge Services,Concierge Services,
ar,RETAIL.AHLY_PLATINUM.NON_FIN.Concierge Services,خدمات الكونسيرج,
ar,RETAIL.AHLY_PLATINUM.NON_FIN.Concierge Services.MSG,"يتيح البنك الأهلي المصري خدمات الكونسيرج لكبار عملائه - وفقاً للقواعد والضوابط المعمولة لدي البنك الأهلي المصري - وذلك بالتنسيق مع شركة لي كونسيرج ايجيبت والتي يمكنكم من خلالها تحويل طلباتكم اليومية الى تجارب مميزة. يقدم المتخصصون لدي شركة لي كونسيرج ايجيبت المساعدة لتلبية كافة احتياجاتكم اليومية في العمل والاحتياجات الشخصية اليومية ويسعى البنك الأهلي المصري وذلك بمساعدة شركة لي كونسيرج ايجيبت الى إرضاء عملائه الكرام من خلال تقديم خدمات استثنائية وفعالة وشخصية
مثال للخدمات المقدمة
-دفع الفواتير
-انهاء الإجراءات الحكومية
-التخطيط للرحلات وحجز الفنادق ورحلات الطيران او شراء الهدايا والمزيد 

لتفعيل خدمات الكونسيرج والاطلاع على العروض الشهرية 24/7 والحصول عليها الرجاء الدخول على الرابط التالي وتفعيل الاشتراك او الاتصال على 01033222399

*يتم توفير خدمات الكونسيرج من قبل شركة لي كونسيرج ايجيبت والمتعاقد معها البنك الأهلي المصري، ويسدد البنك رسوم الاشتراك فقط نيابة عن كبار عملائه ولا يتحمل البنك أي مسئولية عن جودة الخدمة أو أي مما يتعلق بها. والعميل مسؤول مسؤولية كاملة عن البيانات الشخصية التي يقدمها للشركة دون أدنى مسؤولية على البنك. ويحتفظ البنك الأهلي المصري بالحق في إيقاف هذه الخدمات في أي وقت وبدون موافقة مسبقة من العميل مع اخطار العملاء بالطريقة التي يراها البنك مناسبة.",
